datetime,region,city,electricity_usage_kwh,traffic_volume_vehicles,industrial_output_units,temperature_celsius,humidity_percent,public_transport_passengers,population_density_per_km2,co2_emissions_ppm
2025-11-08 20:58:35.040324,Incheon,Michuhol-gu,10583.11,2280.0,320.15,7.83,74.0,2733.0,2442.0,489.07
2025-11-08 20:58:35.040324,Incheon,Namdong-gu,4296.0,584.0,273.17,8.85,65.4,1532.0,1616.0,445.87
2025-11-08 20:58:35.040324,Incheon,Seo-gu,8263.55,2891.0,1528.09,6.18,78.1,1722.0,2796.0,538.38
2025-11-08 20:58:35.040324,Incheon,Yeonsu-gu,4893.42,911.0,1136.29,9.51,71.1,2022.0,2673.0,530.37
2025-11-08 20:58:35.040324,Jeju,Jeju City,11698.78,10830.0,1088.29,7.03,71.3,28660.0,9465.0,456.48
2025-11-08 20:58:35.040324,Jeju,Seogwipo,5207.07,909.0,704.92,7.53,65.4,1679.0,1584.0,489.52
2025-11-08 20:58:35.040324,Jeonbuk,Gunsan,7298.77,2294.0,5501.53,10.27,60.9,1003.0,1925.0,507.44
2025-11-08 20:58:35.040324,Jeonbuk,Iksan,8709.68,2334.0,895.99,7.66,68.6,1294.0,2856.0,470.48
2025-11-08 20:58:35.040324,Jeonbuk,Jeonju,18692.63,9542.0,1194.15,8.55,71.2,19564.0,1126.0,452.22
2025-11-08 20:58:35.040324,Jeonbuk,Namwon,1823.1,4055.0,1261.14,7.6,70.8,3152.0,1793.0,514.39
2025-11-08 20:58:35.040324,Jeonnam,Gwangyang,3076.38,2396.0,295.8,9.67,61.2,2663.0,2564.0,559.14
2025-11-08 20:58:35.040324,Jeonnam,Mokpo,2309.39,4222.0,1279.41,9.91,73.2,1632.0,2086.0,537.89
2025-11-08 20:58:35.040324,Jeonnam,Naju,8585.36,2859.0,1448.42,8.86,72.6,3217.0,263.0,547.0
2025-11-08 20:58:35.040324,Jeonnam,Suncheon,3760.25,5032.0,1173.22,8.56,64.8,776.0,1823.0,534.32
2025-11-08 20:58:35.040324,Jeonnam,Yeosu,6847.92,693.0,179.75,9.6,78.6,572.0,2805.0,475.81
2025-11-08 20:58:35.040324,Sejong,Sejong City,6509.72,661.0,201.38,7.8,59.7,1945.0,931.0,535.76
2025-11-08 20:58:35.040324,Seoul,Gangnam-gu,17841.33,4769.0,1358.8,8.22,62.2,8949.0,9216.0,534.08
2025-11-08 20:58:35.040324,Seoul,Jung-gu,23569.95,16978.0,824.18,7.41,57.2,23541.0,5931.0,466.47
2025-11-08 20:58:35.040324,Seoul,Mapo-gu,10636.35,4627.0,1070.33,6.61,74.7,2006.0,289.0,476.02
2025-11-08 20:58:35.040324,Seoul,Seocho-gu,7643.55,1556.0,1077.19,6.88,68.6,756.0,1423.0,504.88
2025-11-08 20:58:35.040324,Seoul,Songpa-gu,5115.55,1929.0,522.94,7.6,69.5,1627.0,982.0,503.68
2025-11-08 20:58:35.040324,Seoul,Yeongdeungpo-gu,4573.61,637.0,1405.74,8.55,63.0,1926.0,454.0,469.28
2025-11-08 20:58:35.040324,Ulsan,Buk-gu,7188.84,3678.0,1051.65,7.48,76.6,2318.0,2644.0,475.87
2025-11-08 20:58:35.040324,Ulsan,Dong-gu,6619.0,2415.0,293.45,10.79,60.2,1970.0,2815.0,506.49
2025-11-08 20:58:35.040324,Ulsan,Jung-gu,15648.18,8952.0,801.98,9.33,67.1,20665.0,13073.0,520.64
2025-11-08 20:58:35.040324,Ulsan,Nam-gu,8894.4,1599.0,734.56,7.36,63.7,1971.0,2894.0,537.94
2025-11-08 20:58:35.040324,Ulsan,Ulju-gun,3317.7,2057.0,2981.07,6.24,67.8,1962.0,2681.0,509.31
2025-11-08 21:58:35.040324,Busan,Busanjin-gu,3899.79,762.0,1392.18,10.04,78.6,589.0,915.0,450.06
2025-11-08 21:58:35.040324,Busan,Gangseo-gu,4150.59,1404.0,2776.09,7.02,68.5,1409.0,2603.0,470.52
2025-11-08 21:58:35.040324,Busan,Haeundae-gu,6338.92,9478.0,1230.76,9.04,69.3,16915.0,8427.0,523.9
2025-11-08 21:58:35.040324,Busan,Saha-gu,4813.84,2396.0,1012.39,6.22,65.0,547.0,116.0,511.4
2025-11-08 21:58:35.040324,Busan,Suyeong-gu,2146.3,509.0,639.84,7.0,79.2,915.0,357.0,472.84
2025-11-08 21:58:35.040324,Chungbuk,Cheongju,5669.26,1884.0,1183.92,8.95,66.4,161.0,399.0,471.55
2025-11-08 21:58:35.040324,Chungbuk,Chungju,1390.74,1115.0,1506.76,9.14,74.8,1359.0,2726.0,528.24
2025-11-08 21:58:35.040324,Chungbuk,Danyang,3579.81,1728.0,1502.04,6.07,62.0,1507.0,267.0,479.86
2025-11-08 21:58:35.040324,Chungbuk,Jecheon,3119.43,2202.0,1150.6,9.29,65.5,1194.0,950.0,521.98
2025-11-08 21:58:35.040324,Chungnam,Asan,1279.15,2706.0,872.18,9.54,62.2,1377.0,1191.0,472.22
2025-11-08 21:58:35.040324,Chungnam,Cheonan,1378.43,406.0,1071.06,8.58,74.9,368.0,1893.0,437.75
2025-11-08 21:58:35.040324,Chungnam,Gongju,7336.53,1501.0,586.24,9.51,72.6,1878.0,346.0,526.95
2025-11-08 21:58:35.040324,Chungnam,Nonsan,2437.98,1338.0,1482.03,8.65,65.0,2329.0,2890.0,460.73
2025-11-08 21:58:35.040324,Chungnam,Seosan,3059.7,477.0,362.58,8.84,77.1,1605.0,133.0,446.13
2025-11-08 21:58:35.040324,Daegu,Buk-gu,925.14,2599.0,910.87,6.32,74.2,609.0,926.0,447.94
2025-11-08 21:58:35.040324,Daegu,Dalseo-gu,4259.22,1093.0,1686.66,7.59,61.7,788.0,1604.0,538.58
2025-11-08 21:58:35.040324,Daegu,Dong-gu,3699.32,1427.0,776.49,8.43,66.7,542.0,1167.0,435.85
2025-11-08 21:58:35.040324,Daegu,Jung-gu,10758.59,6986.0,533.39,9.19,67.9,15279.0,2601.0,491.48
2025-11-08 21:58:35.040324,Daegu,Suseong-gu,3964.42,1774.0,464.56,6.67,82.2,1100.0,120.0,452.92
2025-11-08 21:58:35.040324,Daejeon,Daedeok-gu,3620.4,2652.0,999.55,6.57,56.6,2208.0,848.0,484.67
2025-11-08 21:58:35.040324,Daejeon,Dong-gu,4626.12,1491.0,666.37,9.39,77.9,1659.0,2711.0,518.89
2025-11-08 21:58:35.040324,Daejeon,Jung-gu,5070.55,3385.0,1308.7,5.95,64.8,15066.0,9809.0,492.45
2025-11-08 21:58:35.040324,Daejeon,Seo-gu,4176.16,2342.0,168.67,7.35,71.1,566.0,218.0,494.99
2025-11-08 21:58:35.040324,Daejeon,Yuseong-gu,2474.7,3316.0,385.15,5.87,77.0,1972.0,2104.0,477.13
2025-11-08 21:58:35.040324,Gangwon,Chuncheon,4341.26,1595.0,981.69,7.61,77.6,2641.0,1226.0,529.92
2025-11-08 21:58:35.040324,Gangwon,Donghae,4554.53,883.0,362.15,9.55,77.4,1136.0,2232.0,503.07
2025-11-08 21:58:35.040324,Gangwon,Gangneung,804.88,2762.0,554.47,8.69,71.3,2592.0,2550.0,448.16
2025-11-08 21:58:35.040324,Gangwon,Sokcho,5963.72,1363.0,1310.9,7.85,74.8,1659.0,1179.0,521.55
2025-11-08 21:58:35.040324,Gangwon,Wonju,1086.4,714.0,196.21,8.44,61.1,896.0,668.0,445.33
2025-11-08 21:58:35.040324,Gwangju,Buk-gu,1736.34,1704.0,1133.51,6.57,75.7,815.0,115.0,488.47
2025-11-08 21:58:35.040324,Gwangju,Dong-gu,7327.81,3289.0,607.82,9.62,65.2,2139.0,2827.0,464.78
2025-11-08 21:58:35.040324,Gwangju,Gwangsan-gu,4813.62,1987.0,1146.12,8.01,58.5,985.0,1044.0,500.06
2025-11-08 21:58:35.040324,Gwangju,Nam-gu,3418.35,733.0,1129.8,6.37,70.3,503.0,1773.0,469.36
2025-11-08 21:58:35.040324,Gwangju,Seo-gu,2374.47,2252.0,628.63,8.52,76.1,1056.0,869.0,529.5
2025-11-08 21:58:35.040324,Gyeongbuk,Andong,2692.36,1720.0,1245.97,7.23,72.1,2255.0,2722.0,479.75
2025-11-08 21:58:35.040324,Gyeongbuk,Gumi,1626.28,733.0,2806.17,7.42,66.6,1226.0,2142.0,471.81
2025-11-08 21:58:35.040324,Gyeongbuk,Gyeongju,4150.69,2365.0,677.17,5.01,73.9,1577.0,1701.0,451.81
2025-11-08 21:58:35.040324,Gyeongbuk,Pohang,8236.47,3301.0,5980.57,9.03,69.8,15858.0,9463.0,479.16
2025-11-08 21:58:35.040324,Gyeongbuk,Yeongju,6020.74,1910.0,483.79,10.64,70.6,997.0,527.0,482.52
2025-11-08 21:58:35.040324,Gyeonggi,Ansan,4593.46,1365.0,255.01,8.2,63.6,1354.0,2581.0,480.79
2025-11-08 21:58:35.040324,Gyeonggi,Bucheon,2071.56,1351.0,1160.82,6.0,57.3,203.0,1317.0,436.37
2025-11-08 21:58:35.040324,Gyeonggi,Goyang,5837.23,2213.0,1121.13,6.08,62.0,873.0,174.0,478.19
2025-11-08 21:58:35.040324,Gyeonggi,Hwaseong,4724.97,2402.0,191.6,8.71,69.6,1827.0,1256.0,466.54
2025-11-08 21:58:35.040324,Gyeonggi,Namyangju,1873.23,554.0,1072.65,9.01,74.3,1511.0,2010.0,444.92
2025-11-08 21:58:35.040324,Gyeonggi,Seongnam,16883.28,6623.0,492.91,7.22,72.0,4838.0,11028.0,511.07
2025-11-08 21:58:35.040324,Gyeonggi,Suwon,6019.15,8730.0,245.8,7.73,71.3,12259.0,11665.0,434.3
2025-11-08 21:58:35.040324,Gyeonggi,Yongin,4708.69,2107.0,601.19,9.79,70.4,1392.0,1693.0,536.72
2025-11-08 21:58:35.040324,Gyeongnam,Changwon,7077.61,3051.0,3698.95,6.2,65.9,14625.0,9684.0,451.75
2025-11-08 21:58:35.040324,Gyeongnam,Geoje,2264.44,2333.0,8316.72,6.87,65.1,1259.0,277.0,457.14
2025-11-08 21:58:35.040324,Gyeongnam,Gimhae,2644.88,699.0,246.99,7.22,64.6,955.0,590.0,448.79
2025-11-08 21:58:35.040324,Gyeongnam,Jinju,2571.35,2750.0,834.5,6.39,68.0,228.0,627.0,506.41
2025-11-08 21:58:35.040324,Gyeongnam,Yangsan,3872.29,584.0,1318.91,6.98,74.0,2414.0,1560.0,496.84
2025-11-08 21:58:35.040324,Incheon,Bupyeong-gu,2346.81,1721.0,1067.42,6.52,63.9,392.0,2732.0,467.36
2025-11-08 21:58:35.040324,Incheon,Michuhol-gu,5970.84,1139.0,284.51,8.15,80.4,2471.0,2442.0,462.16
2025-11-08 21:58:35.040324,Incheon,Namdong-gu,3180.98,393.0,348.77,8.0,63.5,1147.0,1616.0,448.71
2025-11-08 21:58:35.040324,Incheon,Seo-gu,5401.12,1954.0,1414.4,7.07,79.0,1199.0,2796.0,514.56
2025-11-08 21:58:35.040324,Incheon,Yeonsu-gu,3163.29,574.0,1146.49,7.85,80.3,1271.0,2673.0,505.41
2025-11-08 21:58:35.040324,Jeju,Jeju City,8500.4,8201.0,1291.78,7.28,70.0,20045.0,9465.0,443.21
2025-11-08 21:58:35.040324,Jeju,Seogwipo,2857.92,871.0,758.31,6.9,66.1,983.0,1584.0,499.22
2025-11-08 21:58:35.040324,Jeonbuk,Gunsan,4657.27,2021.0,7754.63,10.07,59.9,898.0,1925.0,502.71
2025-11-08 21:58:35.040324,Jeonbuk,Iksan,5298.07,1460.0,1060.87,5.79,68.4,923.0,2856.0,467.7
2025-11-08 21:58:35.040324,Jeonbuk,Jeonju,11716.52,7253.0,1783.78,8.03,75.6,9719.0,1126.0,433.79
2025-11-08 21:58:35.040324,Jeonbuk,Namwon,1246.17,2899.0,1557.0,7.6,63.8,2091.0,1793.0,513.81
2025-11-08 21:58:35.040324,Jeonnam,Gwangyang,1994.31,1747.0,320.1,9.32,63.0,1714.0,2564.0,532.64
2025-11-08 21:58:35.040324,Jeonnam,Mokpo,1546.19,2558.0,1290.11,7.77,71.5,1282.0,2086.0,532.39
2025-11-08 21:58:35.040324,Jeonnam,Naju,5345.33,2598.0,1322.51,7.86,70.0,2308.0,263.0,533.44
2025-11-08 21:58:35.040324,Jeonnam,Suncheon,2970.04,2223.0,1196.96,6.85,69.7,901.0,1823.0,521.22
2025-11-08 21:58:35.040324,Jeonnam,Yeosu,6289.57,368.0,197.03,8.93,79.5,590.0,2805.0,472.74
2025-11-08 21:58:35.040324,Sejong,Sejong City,3844.38,430.0,188.21,6.62,57.0,1377.0,931.0,521.0
2025-11-08 21:58:35.040324,Seoul,Gangnam-gu,12096.54,2763.0,1535.68,6.44,62.8,8717.0,9216.0,529.6
2025-11-08 21:58:35.040324,Seoul,Jung-gu,14077.29,9496.0,878.57,6.64,60.3,17347.0,5931.0,446.02
2025-11-08 21:58:35.040324,Seoul,Mapo-gu,4964.42,3975.0,1289.7,5.84,74.5,783.0,289.0,468.19
2025-11-08 21:58:35.040324,Seoul,Seocho-gu,4835.94,900.0,799.97,6.14,68.9,615.0,1423.0,493.92
2025-11-08 21:58:35.040324,Seoul,Songpa-gu,3320.05,1643.0,447.1,6.6,64.6,926.0,982.0,487.08
2025-11-08 21:58:35.040324,Seoul,Yeongdeungpo-gu,3539.62,457.0,1168.95,8.69,70.7,1328.0,454.0,461.54
2025-11-08 21:58:35.040324,Ulsan,Buk-gu,4733.9,2680.0,1126.42,7.48,69.4,2049.0,2644.0,477.43
2025-11-08 21:58:35.040324,Ulsan,Dong-gu,5012.98,2269.0,306.46,9.9,58.9,1224.0,2815.0,505.0
2025-11-08 21:58:35.040324,Ulsan,Jung-gu,15085.87,7723.0,863.74,8.65,73.9,16845.0,13073.0,521.37
2025-11-08 21:58:35.040324,Ulsan,Nam-gu,5580.84,1342.0,497.88,6.44,63.9,1062.0,2894.0,518.32
2025-11-08 21:58:35.040324,Ulsan,Ulju-gun,2260.41,1435.0,2790.66,6.46,70.8,1459.0,2681.0,487.92
2025-11-08 22:58:35.040324,Busan,Busanjin-gu,2680.09,571.0,1098.31,9.22,74.6,384.0,915.0,438.69
2025-11-08 22:58:35.040324,Busan,Gangseo-gu,3016.0,784.0,2911.91,7.18,72.4,995.0,2603.0,455.03
2025-11-08 22:58:35.040324,Busan,Haeundae-gu,4523.69,8428.0,1426.19,8.37,72.4,9504.0,8427.0,521.48
2025-11-08 22:58:35.040324,Busan,Saha-gu,2767.79,1399.0,1193.06,6.53,65.6,204.0,116.0,505.99
2025-11-08 22:58:35.040324,Busan,Suyeong-gu,1300.23,311.0,602.25,7.1,73.7,617.0,357.0,463.16
2025-11-08 22:58:35.040324,Chungbuk,Cheongju,2829.8,1104.0,1331.47,8.94,71.3,92.0,399.0,453.0
2025-11-08 22:58:35.040324,Chungbuk,Chungju,846.73,643.0,1399.14,8.57,71.0,792.0,2726.0,525.23
2025-11-08 22:58:35.040324,Chungbuk,Danyang,2585.52,1078.0,1403.25,6.65,60.6,997.0,267.0,468.34
2025-11-08 22:58:35.040324,Chungbuk,Jecheon,1453.95,1438.0,1278.85,7.91,60.4,848.0,950.0,508.48
2025-11-08 22:58:35.040324,Chungnam,Asan,858.74,1278.0,972.69,9.07,58.6,806.0,1191.0,464.17
2025-11-08 22:58:35.040324,Chungnam,Cheonan,864.78,415.0,1071.12,9.46,72.1,242.0,1893.0,432.91
2025-11-08 22:58:35.040324,Chungnam,Gongju,3286.03,888.0,714.46,9.74,83.8,860.0,346.0,509.37
2025-11-08 22:58:35.040324,Chungnam,Nonsan,1483.43,863.0,1349.09,9.82,64.1,1624.0,2890.0,445.11
2025-11-08 22:58:35.040324,Chungnam,Seosan,1912.6,314.0,304.45,8.89,71.1,822.0,133.0,431.72
2025-11-08 22:58:35.040324,Daegu,Buk-gu,526.35,1201.0,866.29,6.48,79.1,365.0,926.0,432.74
2025-11-08 22:58:35.040324,Daegu,Dalseo-gu,2706.84,788.0,1420.57,5.85,65.0,564.0,1604.0,511.59
2025-11-08 22:58:35.040324,Daegu,Dong-gu,2348.15,672.0,1005.02,8.24,65.4,286.0,1167.0,436.61
2025-11-08 22:58:35.040324,Daegu,Jung-gu,6179.01,8478.0,520.86,8.12,65.2,8790.0,2601.0,491.54
2025-11-08 22:58:35.040324,Daegu,Suseong-gu,2308.23,970.0,473.7,6.69,79.0,588.0,120.0,450.7
2025-11-08 22:58:35.040324,Daejeon,Daedeok-gu,2867.37,1399.0,830.02,5.36,62.6,1277.0,848.0,471.78
2025-11-08 22:58:35.040324,Daejeon,Dong-gu,1881.64,799.0,692.33,8.31,79.1,1051.0,2711.0,494.81
2025-11-08 22:58:35.040324,Daejeon,Jung-gu,3125.74,2978.0,1488.0,5.71,64.4,10285.0,9809.0,494.87
2025-11-08 22:58:35.040324,Daejeon,Seo-gu,2445.83,1423.0,170.73,6.93,72.3,381.0,218.0,476.56
2025-11-08 22:58:35.040324,Daejeon,Yuseong-gu,1796.34,2284.0,349.54,5.98,78.9,1400.0,2104.0,453.55
2025-11-08 22:58:35.040324,Gangwon,Chuncheon,2788.78,985.0,1031.2,6.99,79.8,1291.0,1226.0,522.75
2025-11-08 22:58:35.040324,Gangwon,Donghae,3382.84,676.0,341.56,8.49,85.5,790.0,2232.0,502.42
2025-11-08 22:58:35.040324,Gangwon,Gangneung,603.17,1643.0,472.26,8.46,70.8,1261.0,2550.0,439.08
2025-11-08 22:58:35.040324,Gangwon,Sokcho,3228.85,926.0,1361.12,7.08,77.2,1087.0,1179.0,511.3
2025-11-08 22:58:35.040324,Gangwon,Wonju,761.32,368.0,197.87,8.45,58.8,632.0,668.0,437.2
2025-11-08 22:58:35.040324,Gwangju,Buk-gu,1031.65,859.0,1348.76,6.06,76.7,413.0,115.0,487.41
2025-11-08 22:58:35.040324,Gwangju,Dong-gu,4060.58,2006.0,609.23,9.9,72.1,1710.0,2827.0,437.86
2025-11-08 22:58:35.040324,Gwangju,Gwangsan-gu,2802.54,1257.0,1266.52,8.08,61.6,649.0,1044.0,493.29
2025-11-08 22:58:35.040324,Gwangju,Nam-gu,1830.33,392.0,995.57,4.73,74.3,320.0,1773.0,448.14
2025-11-08 22:58:35.040324,Gwangju,Seo-gu,1407.07,2010.0,773.03,8.15,77.4,916.0,869.0,523.04
2025-11-08 22:58:35.040324,Gyeongbuk,Andong,1662.56,1215.0,1231.77,8.53,81.9,1247.0,2722.0,470.85
2025-11-08 22:58:35.040324,Gyeongbuk,Gumi,1203.95,504.0,2343.53,8.73,63.2,779.0,2142.0,461.86
2025-11-08 22:58:35.040324,Gyeongbuk,Gyeongju,2401.19,1854.0,699.23,5.18,72.0,900.0,1701.0,436.17
2025-11-08 22:58:35.040324,Gyeongbuk,Pohang,4160.02,2014.0,7041.79,9.42,70.5,8517.0,9463.0,475.22
2025-11-08 22:58:35.040324,Gyeongbuk,Yeongju,3549.19,1197.0,534.09,8.7,70.4,568.0,527.0,472.46
2025-11-08 22:58:35.040324,Gyeonggi,Ansan,2741.47,973.0,273.07,6.97,64.5,681.0,2581.0,471.34
2025-11-08 22:58:35.040324,Gyeonggi,Bucheon,1393.56,631.0,1170.27,6.01,58.1,176.0,1317.0,424.11
2025-11-08 22:58:35.040324,Gyeonggi,Goyang,3205.93,1330.0,1106.11,5.41,57.3,460.0,174.0,465.75
2025-11-08 22:58:35.040324,Gyeonggi,Hwaseong,2629.92,1151.0,234.28,7.91,68.2,1516.0,1256.0,466.57
2025-11-08 22:58:35.040324,Gyeonggi,Namyangju,1017.68,425.0,1240.95,7.92,78.3,971.0,2010.0,435.89
2025-11-08 22:58:35.040324,Gyeonggi,Seongnam,8931.36,4792.0,657.98,5.87,64.5,4039.0,11028.0,505.65
2025-11-08 22:58:35.040324,Gyeonggi,Suwon,4052.06,5008.0,269.69,7.69,71.2,9141.0,11665.0,431.82
2025-11-08 22:58:35.040324,Gyeonggi,Yongin,2807.86,1470.0,514.22,9.14,69.2,971.0,1693.0,519.01
2025-11-08 22:58:35.040324,Gyeongnam,Changwon,4514.09,1701.0,3143.6,5.4,65.8,8897.0,9684.0,444.02
2025-11-08 22:58:35.040324,Gyeongnam,Geoje,1188.99,1766.0,7638.25,7.07,66.9,871.0,277.0,443.66
2025-11-08 22:58:35.040324,Gyeongnam,Gimhae,1588.7,485.0,272.28,6.58,67.8,663.0,590.0,440.22
2025-11-08 22:58:35.040324,Gyeongnam,Jinju,1353.14,1543.0,725.37,5.54,64.9,149.0,627.0,477.9
2025-11-08 22:58:35.040324,Gyeongnam,Yangsan,3175.93,331.0,1037.98,5.66,71.8,1147.0,1560.0,483.55
2025-11-08 22:58:35.040324,Incheon,Bupyeong-gu,1215.5,810.0,1122.84,5.85,65.8,333.0,2732.0,439.95
2025-11-08 22:58:35.040324,Incheon,Michuhol-gu,3402.68,398.0,307.44,7.11,77.0,1261.0,2442.0,438.49
2025-11-08 22:58:35.040324,Incheon,Namdong-gu,2022.5,243.0,328.36,8.05,67.3,747.0,1616.0,425.71
2025-11-08 22:58:35.040324,Incheon,Seo-gu,3193.98,1296.0,1425.92,5.14,79.1,792.0,2796.0,502.6
2025-11-08 22:58:35.040324,Incheon,Yeonsu-gu,1829.57,513.0,1049.31,7.67,78.5,716.0,2673.0,501.21
2025-11-08 22:58:35.040324,Jeju,Jeju City,4856.49,3684.0,1139.18,6.1,75.0,10766.0,9465.0,429.3
2025-11-08 22:58:35.040324,Jeju,Seogwipo,2379.44,392.0,727.0,6.3,63.2,725.0,1584.0,479.35
2025-11-08 22:58:35.040324,Jeonbuk,Gunsan,2796.61,1319.0,6059.08,9.31,63.6,457.0,1925.0,488.55
2025-11-08 22:58:35.040324,Jeonbuk,Iksan,3552.08,1086.0,935.32,5.54,68.5,624.0,2856.0,457.74
2025-11-08 22:58:35.040324,Jeonbuk,Jeonju,9288.41,4188.0,1438.19,7.4,79.2,6329.0,1126.0,434.49
2025-11-08 22:58:35.040324,Jeonbuk,Namwon,796.14,2224.0,1435.1,7.23,60.6,1200.0,1793.0,499.27
2025-11-08 22:58:35.040324,Jeonnam,Gwangyang,1297.93,1110.0,327.39,8.07,65.4,926.0,2564.0,520.66
2025-11-08 22:58:35.040324,Jeonnam,Mokpo,990.39,1585.0,1361.98,8.46,71.7,612.0,2086.0,520.8
2025-11-08 22:58:35.040324,Jeonnam,Naju,3075.43,2036.0,1462.82,7.77,73.7,1298.0,263.0,527.91
2025-11-08 22:58:35.040324,Jeonnam,Suncheon,1933.86,1724.0,1357.24,7.27,69.0,517.0,1823.0,516.39
2025-11-08 22:58:35.040324,Jeonnam,Yeosu,3601.98,319.0,183.57,8.53,82.0,272.0,2805.0,458.35
2025-11-08 22:58:35.040324,Sejong,Sejong City,2679.93,187.0,195.51,6.29,63.2,758.0,931.0,509.06
2025-11-08 22:58:35.040324,Seoul,Gangnam-gu,7825.28,1567.0,1476.9,6.56,60.8,4032.0,9216.0,501.27
2025-11-08 22:58:35.040324,Seoul,Jung-gu,8711.91,6297.0,1006.19,5.54,61.7,11681.0,5931.0,433.77
2025-11-08 22:58:35.040324,Seoul,Mapo-gu,3788.51,2120.0,1115.48,5.84,71.1,709.0,289.0,452.19
2025-11-08 22:58:35.040324,Seoul,Seocho-gu,3115.29,547.0,857.32,6.0,69.7,300.0,1423.0,483.3
2025-11-08 22:58:35.040324,Seoul,Songpa-gu,2358.39,889.0,479.61,4.52,66.0,714.0,982.0,494.16
2025-11-08 22:58:35.040324,Seoul,Yeongdeungpo-gu,2292.3,241.0,1612.12,8.15,71.3,725.0,454.0,461.59
2025-11-08 22:58:35.040324,Ulsan,Buk-gu,2567.93,1593.0,1086.1,8.11,69.9,1379.0,2644.0,459.31
2025-11-08 22:58:35.040324,Ulsan,Dong-gu,3508.9,1136.0,294.01,9.08,60.1,728.0,2815.0,479.28
2025-11-08 22:58:35.040324,Ulsan,Jung-gu,6965.47,5401.0,644.73,7.46,73.6,10850.0,13073.0,488.19
2025-11-08 22:58:35.040324,Ulsan,Nam-gu,3327.93,643.0,623.56,6.81,66.6,747.0,2894.0,506.47
2025-11-08 22:58:35.040324,Ulsan,Ulju-gun,1758.73,671.0,2496.17,4.91,69.4,892.0,2681.0,466.38
2025-11-08 23:58:35.040324,Busan,Busanjin-gu,2110.22,482.0,983.92,9.77,74.7,366.0,915.0,429.16
2025-11-08 23:58:35.040324,Busan,Gangseo-gu,2796.91,814.0,2903.63,6.01,77.5,1191.0,2603.0,453.12
2025-11-08 23:58:35.040324,Busan,Haeundae-gu,3388.4,8331.0,1149.02,9.22,74.6,14360.0,8427.0,512.45
2025-11-08 23:58:35.040324,Busan,Saha-gu,2775.4,1334.0,1104.94,5.36,70.0,231.0,116.0,499.53
2025-11-08 23:58:35.040324,Busan,Suyeong-gu,1123.45,319.0,500.8,5.8,81.4,637.0,357.0,462.96
2025-11-08 23:58:35.040324,Chungbuk,Cheongju,3396.65,1205.0,1293.37,9.76,66.2,92.0,399.0,467.4
2025-11-08 23:58:35.040324,Chungbuk,Chungju,871.28,629.0,1507.82,7.32,76.7,560.0,2726.0,522.84
2025-11-08 23:58:35.040324,Chungbuk,Danyang,2557.74,806.0,1276.75,6.42,64.9,1225.0,267.0,454.28
2025-11-08 23:58:35.040324,Chungbuk,Jecheon,1748.44,1544.0,1125.94,9.36,63.0,482.0,950.0,505.15
2025-11-08 23:58:35.040324,Chungnam,Asan,841.85,1381.0,768.72,9.49,63.6,837.0,1191.0,462.88
2025-11-08 23:58:35.040324,Chungnam,Cheonan,750.64,361.0,975.78,8.78,70.1,240.0,1893.0,426.22
2025-11-08 23:58:35.040324,Chungnam,Gongju,3223.73,739.0,703.77,8.97,82.7,985.0,346.0,512.66
2025-11-08 23:58:35.040324,Chungnam,Nonsan,1703.39,654.0,1441.0,9.12,64.2,1586.0,2890.0,439.47
2025-11-08 23:58:35.040324,Chungnam,Seosan,2271.8,428.0,319.99,7.89,76.0,926.0,133.0,444.71
2025-11-08 23:58:35.040324,Daegu,Buk-gu,566.91,1203.0,848.32,6.27,79.0,380.0,926.0,428.72
2025-11-08 23:58:35.040324,Daegu,Dalseo-gu,2912.42,964.0,1249.75,5.65,74.4,532.0,1604.0,518.85
2025-11-08 23:58:35.040324,Daegu,Dong-gu,2641.9,1143.0,839.04,9.28,67.0,339.0,1167.0,429.01
2025-11-08 23:58:35.040324,Daegu,Jung-gu,6490.04,5839.0,434.16,7.6,61.1,9556.0,2601.0,497.64
2025-11-08 23:58:35.040324,Daegu,Suseong-gu,1888.64,927.0,396.74,7.25,77.9,439.0,120.0,438.46
2025-11-08 23:58:35.040324,Daejeon,Daedeok-gu,2749.82,1861.0,880.13,6.2,63.5,1114.0,848.0,490.15
2025-11-08 23:58:35.040324,Daejeon,Dong-gu,2853.85,834.0,495.01,8.2,81.5,1206.0,2711.0,506.43
2025-11-08 23:58:35.040324,Daejeon,Jung-gu,3176.17,2751.0,1215.61,4.39,63.3,8842.0,9809.0,484.45
2025-11-08 23:58:35.040324,Daejeon,Seo-gu,2253.51,1519.0,167.14,6.32,65.5,331.0,218.0,474.35
2025-11-08 23:58:35.040324,Daejeon,Yuseong-gu,1794.62,1795.0,360.0,5.46,76.2,1276.0,2104.0,455.15
2025-11-08 23:58:35.040324,Gangwon,Chuncheon,2958.3,1138.0,889.07,7.5,82.6,1244.0,1226.0,515.14
2025-11-08 23:58:35.040324,Gangwon,Donghae,3136.12,746.0,401.89,8.31,81.9,667.0,2232.0,499.76
2025-11-08 23:58:35.040324,Gangwon,Gangneung,449.82,1220.0,578.75,7.56,71.5,1301.0,2550.0,432.9
2025-11-08 23:58:35.040324,Gangwon,Sokcho,2855.44,718.0,1781.91,6.72,79.9,1334.0,1179.0,511.57
2025-11-08 23:58:35.040324,Gangwon,Wonju,661.5,477.0,183.24,6.95,60.6,542.0,668.0,425.39
